Artist Name,Song Name,Sum Lyrics
Michael Jackson,I Wanna Be Where You Are,Can it be I stayed away too long? Did I leave your mind when I was gone? It's not my thing trying to get back But this time let me tell you where I'm at You don't have to worry 'cause I'm coming Back to where I should have always stayed And now I've learned the meaning to your story And it's enough love for me to stay  Can it be I stayed away too long? Did I leave your mind when I was gone? Well it's not my thing trying to get back But this time let me tell you where I'm at  I wanna wanna be where you are oh oh Anywhere you are oh oh I wanna wanna be where you are oh oh Everywhere you are oh  Please don't close the door to our future There's so many things we haven't tried I could love you better than I used to And give you all the love I have inside  I wanna wanna be where you are oh oh Any any anywhere you are oh oh I wanna wanna be where you are oh oh I gotta gotta be where you are oh oh  I wanna be I wanna be oh Yeah yeah baby now I wanna be I wanna be oh Ooh I wanna be I wanna be oh Na na yeah yeah I wanna be I wanna be oh  I wanna be I wanna be oh Na na baby I wanna be I wanna be oh I wanna be I wanna be oh Ooh ooh baby
Michael Jackson,A Place With No Name,As I drove across on the highway my jeep began to rock I didn't know what to do so I stopped Then got out and looked down I noticed I've got a flat So I walked out parked the car like sideways So I can find what I can fix. I felt a strange feeling like a mist so I walked down towards the end of the road And in the fog a woman appeared She said Don't you worry my friend I'll take care Take my hand I'll taken you there.
Michael Jackson,Break Of Dawn,Hold my hand feel the touch of your body cling to mine You and me making love all the way through another night I remember you and I walking through the park at night Kiss and touch nothing much let it blow just touch and go  Love me more never leave me alone by house of love.
Michael Jackson,I'll Come Home To You,If I had my way girl I'd never leave you for a minute But things don't always turn out The way we want 'em to So while I'm away now I want you to remember How much I love you I love you I love you  Let this love lift you up When you're feeling blue Wherever I go I will be loving you Think of me when you see Places we once shared Whatever I do someday I'll need you there Ooh  Wherever I go whatever I do I'll always come home I'll come home to you  Even though we both know You're not in my arms Wherever I go you're always in my heart Ooh just you ask I'll come back Though we're miles apart Whatever I do I'll come to where you are Oh  Wherever I go whatever I do I'll always come home I'll come home to you  Oh wherever I go whatever I do I'll always come home I'll come home to you Don't you worry darling  Wherever I go whatever I do I'll always come home I'll come home to you Don't you worry baby  Wherever I go whatever I do
Michael Jackson,Behind The Mask,All along I knew you were a phony girl You sit behind the mask And you control your world You sit around and I watch your face I try to find the truth But that's your hiding place You say you love me but it's hard to see 'Cause when he's in your arms You're throwing rocks at me! I don't want you If you can't answer I know you (Heaven must be wary)
Michael Jackson,Dapper Dan,Do it do it he can do it watch him do it  I got rhythm and a whole lot of soul I can dance I can shake it baby (He can dance) I'm just a little country boy Harmonica in my hand I got soulful rhythm in me I'm a get down dancing man  Shalalala boom boom My name is Dapper Dan Shalalala boom boom I'm a dancin' man yeah  I'm gonna be king of the Disco tech That's where I can be found Master of the rhythm beat oh I've got the fastest feet around  Shalalala boom boom My name is Dapper Dan Shalalala boom boom I'm a dancin man yeah  Do it do it Let's do it do it Get up on the floor Let's do it do it Dance what you want to Let's dance dance with me I like the way you shake it I like the way you shake it I like the way you move it Ooh you sexy
Michael Jackson,Do You Know Where Your Children Are,Mother cries desperately Our little baby's gone. Do you know where your children are? Because it's now twelve o'clock If they're somewhere out on the street Just imagine how scared they are. She wrote that she is tired of step dad using her Sayin' that he'll buy her things while sexually abusing her.
Michael Jackson,Someone In The Dark,All alone wishing on stars Waiting for you to find me One sweet night I knew I would see A stranger who'd be my friend  When someone in the dark reaches out to you And touches off a spark that comes shining through It tells you never be afraid Then somewhere in your heart you can feel the glow A light to keep you warm when the night winds blow Like it was written in the stars I knew My friend my someone in the dark was you  Promise me we'll always be Walking the world together Hand in hand where dreams never end My star secret friend and me  When someone in the dark reaches out to you And touches off a spark that comes shining through It tells you never be afraid Then somewhere in your heart you can feel the glow A light to keep you warm when the night winds blow Look for the rainbow in the sky Oh I believe you and I Could never really say goodbye Wherever you may be I'll look up and see Someone in the dark for me Wherever you may be I'll look up and see Someone in the dark for me  Though you're gone star far away Each time I see a rainbow I'll remember being with you Smiles coming through my tears  When someone in the dark reaches out to you And touches off a spark that comes shining through It tells you never be afraid Then somewhere in your heart you can feel the glow A light to keep you warm when the night winds blow Look for the rainbow in the sky I believe you and I Could never really say goodbye Wherever you may be I'll look up and see Someone in the dark for me Wherever you may be I'll look up and see Someone in the dark for me!
Michael Jackson,The Way You Love Me,I was alone in the dark when I met you Ooh You took my hand and you told me you loved me Ooh  I was alone there was no love in my life I was afraid of life and you came in time You took my hand and we kissed in the moonlight Ooh  I like the way how you're holdin' me It doesn't matter how you are holdin' me I like the way how you're lovin' me It doesn't matter how you are lovin' me I like the way how you're touchin' me It doesn't matter how you are touchin' me I like the way how you're kissin' me It doesn't matter how you are kissin' me You'll see  It won't be long 'til we make vows I bet you Ooh I thank the Heavens above that I met you Ooh  I was alone there was no love in my life I was afraid of life and you came in time You took my hand and we kissed in the moonlight Ooh  I like the way how you're lovin' me It doesn't matter how you are holdin' me I like the way how you're holdin' me It doesn't matter how you re lovin' me I like the way how you're touchin' me It doesn't matter how you are touchin' me I like the way how you're kissin' me It doesn't matter how you are kissin' me You'll see  The world's a better place 'cause you came in time You took away the rain and brought the sunshine I was afraid 'cause I was hurt the last time Ooh  I like the way how you're holdin' me It doesn't matter how you are holdin' me I like the way how you're lovin' me It doesn't matter how you are lovin' me I like the way how you're touchin' me It doesn't matter how you are touchin' me I like the way how you're kissin' me It doesn't matter how you are kissin' me You'll see Ooh [10x]
Michael Jackson,Slave To The Rhythm,She dances in the sheets at night She dances to his needs She dances 'til he feels just right Until he falls asleep She dances at the crack of dawn And quickly cooks his food She can't be late can't take too long The kids must get to school  'Cause she's a slave to the rhythm 'Cause she's a slave to the rhythm of 'Cause she's a slave to the rhythm A slave to the rhythm of A rhythm of love a rhythm of love 'Cause she's a slave to the rhythm 'Cause she's a slave to the rhythm of 'Cause she's a slave to the rhythm A slave to the rhythm of A rhythm of love a rhythm of love  She dances for the man at work Who works her overtime She can't be rude as she says Sir I must be home tonight She dances to the kitchen stove Dinner is served by nine He says his food's an hour late She must be out her mind  'Cause she's a slave to the rhythm 'Cause she's a slave to the rhythm of 'Cause she's a slave to the rhythm A slave to the rhythm of A rhythm of love a rhythm of love (Oh) 'Cause she's a slave to the rhythm 'Cause she's a slave to the rhythm of 'Cause she's a slave to the rhythm A slave to the rhythm of A rhythm of love a rhythm of love  She works so hard just to make a way For a man who just don't appreciate And though he takes her love in vain Still she could not stop couldn't break his chains  She danced the night that they fell out She swore she'd dance no more But dance she did he did not quit As she ran out the door She danced through the night in fear of her life She danced to a beat of her own She let out a cry and swallowed the pride She knew she was needed back home home  'Cause she's a slave to the rhythm 'Cause she's a slave to the rhythm of 'Cause she's a slave to the rhythm A slave to the rhythm of A rhythm of love a rhythm of love (Love love love) 'Cause she's a slave to the rhythm 'Cause she's a slave to the rhythm of 'Cause she's a slave to the rhythm A slave to the rhythm of  You got to have pride (A rhythm of love) To give it want it do it baby (A rhythm of love)
One Direction,One Thing,[Liam:] I've tried playing it cool But when I'm looking at you I can't ever be brave 'Cause you make my heart race  [Harry:] Shot me out of the sky You're my kryptonite You keep making me weak Yeah frozen and can't breathe  [Zayn:] Something's gotta give now 'Cause I'm dying just to make you see That I need you here with me now 'Cause you've got that one thing  [Chorus:] So get out get out get out of my head And fall into my arms instead I don't I don't don't know what it is But I need that one thing And you've got that one thing  [Niall:] Now I'm climbing the walls But you don't notice at all That I'm going out of my mind All day and all night  [Louis:] Something's gotta give now 'Cause I'm dying just to know your name And I need you here with me now 'Cause you've got that one thing  [Chorus:] So get out get out get out of my head And fall into my arms instead I don't I don't don't know what it is But I need that one thing  So get out get out get out of my mind And come on come into my life I don't I don't don't know what it is But I need that one thing And you've got that one thing  Woah-oh-oh-oh Woah-oh-oh-oh Woah-oh-oh-oh  [Harry:] You've got that one thing  [Liam:] Get out get out get out of my head And fall into my arms instead  [Chorus:] So get out get out get out of my head And fall into my arms instead I don't I don't don't know what it is But I need that one thing  So get out get out get out of my mind (out of my mind) And come on come into my life I don't I don't don't know what it is But I need that one thing Yeah you've got that one thing
One Direction,Wolves,Harry: I hear them calling for you Liam: I ain't up for debating Ain't enough for the taking We got the whole world shaking Louis: I feel the waves getting started It's a rush inside I can't control Your eyes keep pulling me in.
One Direction,Gotta Be You,[Liam:] Girl I see it in your eyes you're disappointed 'Cause I'm the foolish one that you anointed with your heart I tore it apart And girl what a mess I made upon your innocence And no woman in the world deserves this But here I am asking you for one more chance  [Harry:] Can we fall one more time? Stop the tape and rewind Oh and if you walk away I know I'll fade Cause there is nobody else  It's gotta be you Only you It's gotta be you Only you  [Liam:] Now girl I hear it in your voice and how it trembles When you speak to me I don't resemble who I was You've almost had enough And your actions speak louder than words And you're about to break from all you've heard Don't be scared I ain't going no where  [Zayn:] I'll be here by your side No more fears no more crying But if you walk away I know I'll fade 'Cause there is nobody else  It's gotta be you Only you It's gotta be you Only you  [Zayn:] Oh girl can we try one more one more time? One more one more can we try? One more one more time I'll make it better One more one more can we try? One more one more Can we try one more time to make it all better?  [Harry:] 'Cause it's gotta be you It's gotta be you Only you Only you  It's gotta be you Only you It's gotta be you Only you
One Direction,End Of The Day,[Harry:] I told her that I loved her was not sure if she heard The roof was pretty windy and she didn't say a word Party dying downstairs had nothing left to do Just me her and the moon  [Niall:] I said you're on fire babe then down came the lightning on me Love can be frightening for sure  [All:] All I know at the end of the day Is you want what you want and you say what you say And you'll follow your heart even though it'll break Sometimes All I know at the end of the day Is you love who you love there ain't no other way If there's something I've learnt from a million mistakes You're the one that I want at the end of the day  At the end of the day You're the one that I want at the end of the day  [Liam:] Said the night was over I said it's forever 20 minutes later wound up in the hospital The priest thinks it's the devil my mum thinks it's the flu But girl it's only you  [Louis:] I said you're on fire babe then down came the lightning on me Love can be frightening for sure  [All:] All I know at the end of the day Is you want what you want and you say what you say And you'll follow your heart even though it'll break Sometimes All I know at the end of the day Is you love who you love there ain't no other way If there's something I've learnt from a million mistakes You're the one that I want at the end of the day  [Louis:] When the sun goes down I know that you and me and everything will be alright And when the city's sleeping You and I can stay awake and keep on dreaming You and I can stay awake and keep on dreaming  [Harry:] All I know at the end of the day Is you want what you want and you say what you say And you'll follow your heart even though it'll break Sometimes  [All:] All I know at the end of the day Is you love who you love there ain't no other way If there's something I've learnt from a million mistakes You're the one that I want at the end of the day  At the end of the day You're the one that I want at the end of the day You're the one that I want at the end of the day
One Direction,Drag Me Down,[Harry:] I've got fire for a heart I'm not scared of the dark You've never seen it look so easy I got a river for a soul And baby you're a boat Baby you're my only reason  [Louis:] If I didn't have you there would be nothing left The shell of a man who could never be his best If I didn't have you I'd never see the sun You taught me how to be someone yeah  [Liam:] All my life You stood by me When no one else was ever behind me All these lights They can't blind me With your love nobody can drag me down  [Niall:] All my life You stood by me When no one else was ever behind me All these lights They can't blind me With your love nobody can drag me down  [Chorus:] Nobody nobody Nobody can drag me down Nobody nobody Nobody can drag me down  [Niall:] I got fire for a heart I'm not scared of the dark You've never seen it look so easy I got a river for a soul And baby you're a boat Baby you're my only reason  [Harry:] If I didn't have you there would be nothing left (nothing left) The shell of a man who could never be his best (be his best) If I didn't have you I'd never see the sun (see the sun) You taught me how to be someone Yeah  [Niall:] All my life You stood by me When no one else was ever behind me All these lights They can't blind me With your love nobody can drag me down  [Chorus:] Nobody nobody Nobody can drag me down Nobody nobody Nobody can drag me  [Liam:] All my life You stood by me When no one else was ever behind me All these lights They can't blind me With your love nobody can drag me down  [Niall:] All my life You stood by me When no one else was ever behind me All these lights They can't blind me With your love nobody can drag me down  [Chorus:] Nobody nobody Nobody can drag me down Nobody nobody Nobody can drag me down  Nobody nobody Nobody can drag me down Nobody nobody Nobody can drag me down
One Direction,Still The One,[Liam:] Hello hello I know it's been a while But baby I got something that I really wanna let you know yeah Something that I wanna let you know oh oh oh  [Louis:] You say you say to everybody that you hate me Couldn't blame you 'cause I know I left you all alone yeah I know that I left you all alone  Yeah now I'm back at your door You're looking at me unsure I should've seen it before You're all I think about baby  [All:] I was so stupid for letting you go But I-I-I know you're still the one You might have moved on But girl you should know That I-I-I know you're still the one I know it's saying too much But I will never give up I was so stupid for letting you go But I-I-I know you're still the one I-I-I know you're still the one  [Niall:] Hello hello I'm really hoping you'll forgive me I keep talking begging tell me what I wanna hear yeah Girl just tell me what I wanna hear  [Harry:] I tried I'll try to start again and find somebody But I remember all the times and all the words we said yeah I can't get it out of my head yeah  Now I'm back at your door You're looking at me unsure I should've seen it before You're all I think about baby  [All:] I was so stupid for letting you go But I-I-I know you're still the one You might have moved on But girl you should know That I-I-I know you're still the one I know it's saying too much But I will never give up I was so stupid for letting you go But I-I-I know you're still the one  Hey you you're still the one Hey you you're still the one Hey you you're still the one Hey you-  [Harry:] You're still the one  [All:] I know it's saying too much (Yeah) But I will never give up (C'mon) I was so stupid for letting you go But I-I-I know you're still the one I-I-I know you're still the one
One Direction,Fool's Gold,I'm like a crow on a wire You're the shining distraction that makes me fly home I'm like a boat on the water You're the raise on the waves that calm my mind Oh every time  But I know in my heart You're not a constant star  And yeah I let you use me from the day that we first met But I'm not done yet Falling for your fool's gold And I knew that you turned it on for everyone you met But I don't regret Falling for your fool's gold  I'm the first to admit that I'm reckless I get lost in your beauty and I can't see Two feet in front of me  And I know in my heart You're just a moving part  And yeah I let you use me from the day that we first met But I'm not done yet Falling for your fool's gold And I knew that you turned it on for everyone you met But I don't regret Falling for your fool's gold  Yeah I know your love's not real That's not the way it feels That's not the way you feel  And yes I let you use me from the day that we first met But I'm not done yet Falling for your fool's gold And I knew that you turned it on for everyone you met But I don't regret Falling for your fool's gold
One Direction,I Wish,(Na na na na na) [2x]  He takes your hand I die a little I watch your eyes And I'm in riddles Why can't you look at me like that?  (Na na na na na)  When you walk by I try to say it But then I freeze And never do it My tongue gets tied The words get trapped  I hear the beat of my heart getting louder Whenever I'm near you  But I see you with him Slow dancing Tearing me apart 'Cause you don't see Whenever you kiss him I'm breaking Oh how I wish that was me  (Na na na na na) [2x]  He looks at you The way that I would Does all the things I know that I could If only time could just turn back  'Cause I got three little words That I've always been dying to tell you  But I see you with him Slow dancing Tearing me apart 'Cause you don't see Whenever you kiss him I'm breaking Oh how I wish that was me  With my hands on your waist While we dance in the moonlight I wish it was me that you’ll call later on 'Cause you wanna say good night  'Cause I see you with him Slow dancing Tearing me apart 'Cause you don't see  But I see you with him Slow dancing Tearing me apart 'Cause you don't see Whenever you kiss him I'm breaking Oh how I wish Oh how I wish Oh how I wish that was me  Oh how I wish that was me
One Direction,Ready To Run,[Harry:] There's a lightning in your eyes I can't deny Then there's me inside a sinking boat running out of time Without you I'll never make it out alive But I know yes I know we'll be alright  [Liam:] There's a devil in your smile that's chasing me And every time I turn around it's only gaining speed There's a moment when you finally realize There's no way you can change the rolling tide But I know yes I know that I'll be fine  [Chorus:] This time I'm ready to run Escape from this city and follow the sun 'Cause I wanna be yours don't you wanna be mine? I don't wanna get lost in the dark of the night This time I'm ready to run Wherever you are is the place I belong 'Cause I wanna be free and I wanna be young I will never look back now I'm ready to run I'm ready to run  [Niall:] There's a future in my life I can't foresee Unless of course I stay on course and keep you next to me  [Louis:] There will always be the kind that criticize But I know yes I know we'll be alright  [Chorus:] This time I'm ready to run Escape from this city and follow the sun 'Cause I wanna be yours don't you wanna be mine? I don't wanna get lost in the dark of the night This time I'm ready to run Wherever you are is the place I belong 'Cause I wanna be free and I wanna be young I will never look back now I'm ready to run  [Zayn:] This time I'm ready to run (ready to run) I'll give everything that I got for your love  [Harry:] This time I'm ready to run Escape from this city and follow the sun  [All:] 'Cause I wanna be yours don't you wanna be mine? I don't wanna get lost in the dark of the night This time I'm ready to run (this time I'm ready to run) Wherever you are is the place I belong 'Cause I wanna be free and I wanna be young I will never look back now I'm ready to run
One Direction,More Than This,[Liam:] Ooh I'm broken do you hear me? I'm blinded 'cause you are everything I see I'm dancin' alone I'm praying That your heart will just turn around  And as I walk up to your door My head turns to face the floor 'Cause I can't look you in the eyes and say  [Harry:] When he opens his arms and holds you close tonight It just won't feel right 'Cause I can love you more than this yeah When he lays you down I might just die inside It just don't feel right 'Cause I can love you more than this Can love you more than this  [Niall:] If I'm louder would you see me? Would you lay down In my arms and rescue me? 'Cause we are the same You save me When you leave it's gone again  [Louis:] And then I see you on the street In his arms I get weak My body fails I'm on my knees Prayin'  [All:] When he opens his arms and holds you close tonight It just won't feel right 'Cause I can love you more than this yeah When he lays you down I might just die inside It just don't feel right 'Cause I can love you more than this  [Zayn:] Yeah I've never had the words to say But now I'm askin' you to stay For a little while inside my arms And as you close your eyes tonight I pray that you will see the light That's shining from the stars above  (And I say)  [Liam:] When he opens his arms and holds you close tonight It just won't feel right 'Cause I can love you more than this  [Zayn] 'Cause I can love you more than this yeah  [All] When he lays you down I might just die inside It just don't feel right 'Cause I can love you more than this yeah  When he opens his arms and holds you close tonight It just won't feel right 'Cause I can love you more than this yeah  When he lays you down I might just die inside (I'm broken) It just don't feel right 'Cause I can love you more than this Can love you more than this
One Direction,Better Than Words,[Harry:] Better than words But more than a feeling (ow) Crazy in love Dancing on the ceiling  [Liam:] Every time we touch I'm all shook up You make me wanna... How deep is your love? God only knows baby  [Chorus:] Woo I don't know how else to sum it up 'Cause words ain't good enough ow There's no way I can explain your love no Ah woo I don't know how else to sum it up 'Cause words ain't good enough ow I can't explain your love no  It's better than words  [Niall:] Ooh oh ooh ooh oh ooh ooh ooh oh!  [Zayn:] Better than words  [Louis:] Better than words You drive me crazy Someone like you Always be my baby  [Niall:] Best I ever had Hips don't lie You make me wanna sss One more night Irreplaceable (yeah) crazy we're crazy  [Chorus:] Ah woo I don't know how else to sum it up 'Cause words ain't good enough ow There's no way I can explain your love (there's no way I can explain your love) no Ah woo I don't know how else to sum it up 'Cause words ain't good enough ow I can't explain your love no  [Louis:] Everyone tries (they try) To see what it feels like (feels like) But they'll never be right 'Cause it's better it's better it's better  Ooh oh ooh ooh oh ooh ooh ooh oh! One more time Ooh oh ooh ooh oh ooh ooh ooh oh! Better than words  Yeah  [Chorus:] Ah woo I don't know how else to sum it up (I don't know) 'Cause words ain't good enough ow There's no way I can explain your love no Ah woo I don't know how else to sum it up (sum it up) 'Cause words ain't good enough ow (the words ain't good enough) I can't explain your love no  It's better than words  Ooh oh ooh ooh oh ooh ooh ooh oh! It's better than words Ooh oh ooh ooh oh ooh ooh ooh oh! It's better than words Ooh oh ooh ooh oh ooh ooh ooh oh!
One Direction,Stockholm Syndrome,[Harry:] Who's that shadow holding me hostage? I've been here for days Who's this whisper telling me that I'm never gonna get away?  [Zayn:] I know they'll be coming to find me soon But I feel I'm getting used to Being held by you  [All:] Oh baby look what you've done to me Oh baby look what you've done now Oh baby I'll never leave if you keep holding me this way oh o-oh Oh baby look what you've done to me Oh baby you've got me tied down Oh baby I'll never leave if you keep holding me this way oh o-oh  [Louis:] Who's this man that's holding your hand And talking about your eyes? Used to sing about being free but now he's changed his mind  [Niall:] I know they'll be coming to find me soon But my Stockholm syndrome is in your room Yeah I fell for you  [All:] Oh baby look what you've done to me Oh baby look what you've done now Oh baby I'll never leave if you keep holding me this way oh o-oh Oh baby look what you've done to me Oh baby you've got me tied down Oh baby I'll never leave if you keep holding me this way oh o-oh  [Liam:] All my life I've been on my own I use a light to guide me home But now together we're alone And there's no other place I'd ever wanna go  [Harry:] Baby look what you've done (done done)  [All:] Oh baby look what you've done to me Oh baby look what you've done now Oh baby I'll never leave if you keep holding me this way oh o-oh Oh baby look what you've done to me Oh baby you've got me tied down Oh baby I'll never leave if you keep holding me this way oh o-oh
One Direction,Where Do Broken Hearts Go?,Counted all my mistakes and there's only one Standing out from the list of the things I've done All the rest of my crimes don't come close To the look on your face when I let you go  So I built you a house from a broken home And I wrote you a song with the words you spoke  Yeah it took me some time but I figured out How to fix up a heart that I let down  Now I'm searching every lonely place Every corner calling out your name Try to find you but I just don't know Where do broken hearts go Where do broken hearts go  Yeah the taste of your lips on the tip of my tongue Is at the top of the list of the things I want Mind is running in circles of you and me Anyone in between is the enemy  Shadows come with the pain that you're running from Love was something you never heard enough  Yeah it took me some time but I figured out How to fix up a heart that I let down  Now I'm searching every lonely place Every corner calling out your name Try to find you but I just don't know Where do broken hearts go  Are you sleeping baby by yourself? Or are you giving it to someone else? Try to find you but I just don't know Where do broken hearts go Where do broken hearts go  Tell me now tell me now Tell me where you go when you feel afraid Where do broken hearts go? Tell me now tell me now Tell me will you ever love me again love me again?  Now I'm searching every lonely place Every corner calling out your name Try to find you but I just don't know Where do broken hearts go  Are you sleeping baby by yourself Or are you giving it to someone else? Try to find you but I just don't know Where do broken hearts go  Tell me where you're hiding now Where do broken hearts go? Come on baby 'cause I need you now Where do broken hearts go? Tell me 'cause I'm ten feet down Where do broken hearts go?  Come on baby come and get me out Come on baby come and get me out Come on baby 'cause I need you now  Where do broken hearts go? Where do broken hearts go? Where do broken hearts go? Where do broken hearts go?
One Direction,I Would,Liam: Lately I found myself thinking (thinking) Been dreaming about you a lot (a lot) And up in my head I'm your boyfriend (boyfriend) But that's one thing you've already got. Harry: He drives to school every morning (morning) While I walk alone in the rain (the rain) He'd kill me without any warning (warning) If he took a look in my brain  [Zayn:] Would he hold you when you're feeling low Baby you should know that I would (I would)
One Direction,Night Changes,[Zayn:] Going out tonight Changes into something red Her mother doesn't like that kind of dress Everything she never had she's showing off  [Liam:] Driving too fast Moon is breaking through her hair She's heading for something that she won't forget Having no regrets is all that she really wants  [Harry:] We're only getting older baby And I've been thinking about it lately Does it ever drive you crazy Just how fast the night changes? Everything that you've ever dreamed of Disappearing when you wake up But there's nothing to be afraid of Even when the night changes It will never change me and you  [Louis:] Chasing it tonight Doubts are running 'round her head He's waiting hides behind a cigarette Heart is beating loud and she doesn't want it to stop  [Niall:] Moving too fast Moon is lighting up her skin She's falling doesn't even know it yet Having no regrets is all that she really wants  [Harry:] We're only getting older baby And I've been thinking about it lately Does it ever drive you crazy Just how fast the night changes? Everything that you've ever dreamed of Disappearing when you wake up But there's nothing to be afraid of Even when the night changes It will never change me and you  [Zayn:] Going out tonight Changes into something red Her mother doesn't like that kind of dress Reminds her of the missing piece of innocence she lost  [Harry (along all):] We're only getting older baby And I've been thinking about it lately Does it ever drive you crazy Just how fast the night changes? Everything that you've ever dreamed of Disappearing when you wake up But there's nothing to be afraid of Even when the night changes It will never change baby It will never change baby It will never change me and you
One Direction,Tell Me A Lie,[Liam] Can't ever get it right No matter how hard I try And I've tried  [Zayn] Well I put up a good fight But your words cut like knives And I'm tired  As you break my heart again this time  [Chorus:] Tell me I'm a screwed up mess That I never listen listen Tell me you don't want my kiss That you need your distance distance Tell me anything but don't you say he’s what you're missing baby If he's the reason that you’re leaving me tonight Spare me what you think and...  [Liam] tell me a lie  [Liam] Well you're the charming type That little twinkle in your eye Gets me every time.  [Harry] And well there must've been a time I was the reason for that smile So keep in mind  [Liam] As you take what's left of you and I  [Chorus:] Tell me I'm a screwed up mess That I never listen listen Tell me you don't want my kiss That you need your distance distance Tell me anything but don't you say he's what you're missing baby If he's the reason that you’re leaving me tonight Spare me what you think and...  Tell me a lie  (Oh oh oh) Tell me a lie (Oh oh oh) Tell me a lie (Oh oh oh) Tell me a lie!  [Chorus:] Tell me I'm a screwed up mess (mess) That I never listen listen Tell me you don't want my kiss (kiss) That you need your distance distance Tell me anything but don't you say he's what you're missing baby If he's the reason that you’re leaving me tonight Spare me what you think and tell me a lie  Tell me a lie! Tell me a lie! Tell me a lie! Tell me a lie!
One Direction,Back For You,[Liam:] Whenever I close my eyes I picture you there I'm looking out at the crowd you're everywhere I'm watching you from the stage yeah Your smile is on every face now But every time you wake up You're hearing me say  [Harry:] Goodbye.  [All:] Baby you don't have to worry I'll be coming back for you back for you back for you you Lately I've been going crazy So I'm coming back for you back for you back for you you.  [Louis:] I've never been so into somebody before And every time we both touch I only want more So tell me nothing's gonna change yeah And you won't ever walk away yeah Cause even though every night you'll know what I'll say  [Harry:] Goodbye.  [All:] Baby you don't have to worry I'll be coming back for you back for you back for you you Lately I've been going crazy So I'm coming back for you back for you back for you you  [Louis:] Right back for you Right back for you Right back for you  [Liam:] Lately I've been going crazy So I'm coming back Yeah I am coming back  [Zayn:] For you  [All:] Baby you don't have to worry I'll be coming back for you back for you back for you for you Lately I've been going crazy So I'm coming back for you back for you back for you you  Right back for you right back Right back for you right back Right back for you right back Right back for you.  Lately I've been going crazy So I'm coming back for you back for you back for you you.
One Direction,Last First Kiss,[Liam:] Baby I I wanna know What you think when you're alone Is it me yeah? Are you thinking of me yeah?  We've been friends now for a while I wanna know that when you smile Is it me yeah? Are you thinking of me yeah? Oh oh.  [Harry:] Girl what would you do would you wanna stay If I were to say  [All:] I wanna be last yeah Baby let me be your Let me be your last first kiss I wanna be first yeah Wanna be the first to take it all the way like this And if you Only knew I wanna be last yeah Baby let me be your last Your last first kiss  [Niall:] Baby tell me would it change I'm afraid you'll run away If I tell you what I've wanted to tell you (yeah)  [Louis:] Maybe I've just gotta wait Maybe this is a mistake I'm a fool yeah Maybe I'm just a fool yeah (oh oh)  [Zayn:] Girl what would you do would you wanna stay If I were to say  [All:] I wanna be last yeah Baby let me be your Let me be your last first kiss I wanna be first yeah Wanna be the first to take it all the way like this And if you Only knew I wanna be last yeah Baby let me be your last Your last first kiss (your last first kiss) Your last first kiss (your last first kiss)  [Liam:] Girl what would you do would you wanna stay If I were to say  [Harry:] Your last first kiss  [All:] I wanna be last yeah Baby let me be your Let me be your last first kiss I wanna be first yeah Wanna be the first to take it all the way like this And if you Only knew I wanna be last yeah Baby let me be your last Your last first kiss  I wanna be last yeah Baby let me be your last Your last first kiss  [Zayn:] Ohhh  [All:] I wanna be last yeah Baby let me be your last Your last first kiss
One Direction,Spaces,Who's gonna be the first one to start the fight? Who's gonna be the first one to fall asleep at night? Who's gonna be the last one to drive away? Who's gonna be the last one to forget this place?  We keep taking turns Oho-oho-oh Will we ever learn  Ooh spaces between us keep getting deeper It's harder to reach ya even though I try Spaces between us hold all our secrets Leaving us speechless and I don't know why  Who's gonna be the first to say goodbye  Who's gonna be the first one to compromise? Who's gonna be the first one to set it all on fire? Who's gonna be the last one to drive away? Forgetting every single promise we ever made?  Ooh spaces between us keep getting deeper It's harder to reach ya even though I try Spaces between us hold all our secrets Leaving us speechless and I don't know why  Who's gonna be the first to say goodbye?  We keep taking turns Will we ever learn? When will we learn?  Ooh spaces between us keep getting deeper It's harder to reach ya even though I try Spaces between us hold all our secrets Leaving us speechless and I don't know why Who's gonna be the first to say goodbye? Who's gonna be the first to say goodbye?  (The spaces between us The spaces between us The spaces between us The spaces between us)
One Direction,Strong,My hands Your hands Tied up Like two ships  Drifting Weightless Waves try to break it I'd do anything to save it Why is it so hard to say it?  My heart Your heart Sit tight like book ends  Pages Between us Written with no end So many words we're not saying Don't wanna wait 'til it's gone You make me strong  I'm sorry if I say I need you But I don't care I'm not scared of love 'Cause when I'm not with you I'm weaker Is that so wrong? Is it so wrong That you make me strong?  Think of How much Love that's been wasted  People Always Trying to escape it Move on to stop their heart breaking But there's nothing I'm running from You make me strong  I'm sorry if I say I need you But I don't care I'm not scared of love 'Cause when I'm not with you I'm weaker Is that so wrong? Is it so wrong?  So baby hold on to my heart oh oh Need you to keep me from falling apart I'll always hold on 'Cause you make me strong  I'm sorry if I say I need you But I don't care I'm not scared of love 'Cause when I'm not with you I'm weaker Is that so wrong? Is it so wrong?  I'm sorry if I say I need you But I don't care I'm not scared of love 'Cause when I'm not with you I'm weaker Is that so wrong? Is it so wrong That you make me strong?  I'm sorry if I say I need you But I don't care I'm not scared of love 'Cause when I'm not with you I'm weaker Is that so wrong? Is it so wrong That you make me strong?
