Artist Name,Song Name,Sum Lyrics
Michael Jackson,The Lost Children,We pray for our fathers pray for our mothers Wishing our families well We sing songs for the wishing of those who are kissing But not for the missing  So this one's for all the lost children This one's for all the lost children This one's for all the lost children wishing them well And wishing them home  When you sit there addressing counting your blessings Biding your time When you lay me down sleeping and my heart is weeping Because I'm keeping a place  For all the lost children This is for all the lost children This one's for all the lost children wishing them well And wishing them home  Home with their fathers Snug close and warm loving their mothers I see the door simply wide open But no one can find thee  So pray for all the lost children Let's pray for all the lost children Just think of all the lost children wishing them well This is for all the lost children This one's for all the lost children Just think of all the lost children Wishing them well and wishing them home
Michael Jackson,Fly Away,Our love's an ocean Give me a notion 'cause You know I'll never part Our love goodbye Our love in season Give me a reason 'cause You know I'll never part Our love goodbye And together we'll fly I'll give you m'heart There's no place too far for us We don't need it  Our love's an ocean Give me a notion 'cause You know I'll never part Our love goodbye Our love a season Give me a reason 'cause You know I'll never part Our love goodbye And together we'll fly I'll give you m'heart No place too far for us We don't need it  Baby don't make me Baby don't make me Baby don't make me Fly away Gonna stay Love today Baby don't make me Baby don't make me Baby don't make me Fly away Gonna stay In our love today  Our love's an ocean Give me a 'notion 'cause You know I'll never see A thing to see I love a reason Give me the truesome 'cause You know I'll never part Our love's a goodbye And together we'll fly I'll give you m'heart (Give you m'heart) No place too far for us We don't need it  Baby don't make me Baby don't make me Baby don't make me Fly away Gonna stay In our love today Baby don't make me Baby don't make me Baby don't make me Fly away Gonna stay Love is here to stay  Alone at last I can give you my heart (give you my heart) There's no place too far for us We don't need it  Baby don't make me Baby don't make me Baby don't make me Fly away Gonna stay Love today Baby don't make me Baby don't make me Baby don't make me Fly away Gonna stay Love today Baby don't make me Baby don't make me Baby don't make me Fly away Gonna stay Love today  Baby don't make me Baby don't make me (I love you) Baby don't make me (love you) Fly away (love you) Gonna stay (love you girl) Love today  Baby don't make me Baby don't make me Baby don't make me Fly away (make me fly away) Gonna stay Love today (fly away)  Baby don't make me (fly away) Baby don't make me (baby)
Michael Jackson,Who Is It,I gave her money and time I gave her everything inside one heart could find. She promised me forever That we'd live our life as one. She didn't leave a letter She just upped and ran away (You can really say I'm lonely) And it doesn't seem right (Hee-hee!)
Michael Jackson,Wings Of My Love,When this old world gets you down When your spirit's on the ground Just remember I will always be around Just climb on the wings of my love I'll take you high on the wings of my love  When you're feeling all alone Like a child who's got no home You know you've always got a place where you can go Just climb on the wings of my love  Like a beach that knows no boundaries with all the trees As it rushes to the seas darling we'll be just as free I'll lift your spirits high our love will fly We'll have heaven blue skies and forever sunshine  'Til you break those ties that bind 'Til that day you're really mine Anytime you want to leave your world behind Just climb on the wings of my love  Do-doo-doo-do-doo Do-doo-do-doo Doo-do-doo-do-doo-do  Oh I'll lift your spirits high our love will fly We'll have heaven blue skies and forever sunshine  We've got rainbows yet to find And we'll find them all in time Girl I know someday we'll even touch the sky Just climb on the wings of my love  (Anytime) Anytime you want to leave your world behind I'll take you high on the wings of my love (Take my hand) Just take my hand and together we'll touch the sky Just climb on the wings of my love (Just remember) Just remember I will always be around I'll take you high on the wings of my love
Michael Jackson,Heartbreaker,I can't believe that I can't tell her no I hope in time that she will finally realize I'm onto her game and she'll get played the same She plays a game with such an innocent face I didn't know heartbreaking was her case
Michael Jackson,Little Susie,Somebody killed little Susie The girl with the tune Who sings in the daytime at noon She was there screaming Beating her voice in her doom But nobody came to her soon...  A fall down the stairs Her dress torn Oh the blood in her hair... A mystery so sullen in air She lie there so tenderly Fashioned so slenderly Lift her with care Oh the blood in her hair...  Everyone came to see The girl that now is dead So blind stare the eyes in her head... And suddenly a voice from the crowd said This girl lived in vain Her face bear such agony such strain...  But only the man from next door Knew Little Susie and how he cried As he reached down To close Susie's eyes... She lie there so tenderly Fashioned so slenderly Lift her with care Oh the blood in her hair...  It was all for God's sake For her singing the tune For someone to feel her despair To be damned to know hoping is dead and you're doomed Then to scream out And nobody's there...  She knew no one cared...  Father left home poor mother died Leaving Susie alone Grandfather's soul too had flown... No one to care Just to love her How much can one bear Rejecting the needs in her prayers...  Neglection can kill Like a knife in your soul Oh it will Little Susie fought so hard to live... She lie there so tenderly Fashioned so slenderly Lift her with care So young and so fair
Michael Jackson,You Are Not Alone,Another day has gone I'm still all alone How could this be? You're not here with me You never said goodbye someone tell me why Did you have to go and leave my world so cold?  Every day I sit and ask myself How did love slip away? Something whispers in my ear and says  That you are not alone I am here with you Though you're far away I am here to stay But you are not alone I am here with you Though we're far apart you're always in my heart But you are not alone  'Lone 'lone Why 'lone  Just the other night I thought I heard you cry Asking me to come and hold you in my arms I can hear your prayers your burdens I will bear But first I need your hand then forever can begin  Every day I sit and ask myself How did love slip away? Something whispers in my ear and says  That you are not alone I am here with you Though you're far away I am here to stay But you are not alone I am here with you Though we're far apart you're always in my heart But you are not alone  Oh whisper three words and I'll come runnin' fly And girl you know that I'll be there I'll be there  That you are not alone I am here with you Though you're far away I am here to stay But you are not alone I am here with you Though we're far apart you're always in my heart That you are not alone I am here with you (You are not alone I am here with you) Though you're far away I am here to stay (Though you're far away you and me) But you are not alone I am here with you (You are always in my heart) Though we're far apart you're always in my heart For you are not alone (Not alone oh)  You are not alone you are not alone Say it again You are not alone you are not alone Not alone not alone If you just reach out for me girl In the morning in the evening Not alone not alone You and me not alone oh! Together together Not not being alone! Not not being alone! You believe in me!
Michael Jackson,Take Me Back,Take me back Take me back where I belong That is with you baby Ah take me back Take me back where I belong That is with you baby  I thought the grass was green on the other side Thought the sun shone brighter without saying goodbye There's a card in my hand Tears fall like rain I wanna come home again I want you to  Take me back Take me back where I belong That is with you baby Take me back Take me back where I belong That is with you baby Ain't no love in this world Ain't no love in this world without you  In my search to find myself I saw your face and nothing else Every place I go with everything I do I still feel the need for you Come on and  Take me back Take me back where I belong That is with you baby Take me back Take me back where I belong That is with you baby  I am on my way back to you And I wanna make it up to you And all the problems that I caused you If it takes my life I will make it up to you I just want you to take me take me Take me take me take me take me  Take me back forgive me Take me back where I belong If you can if you can find it In your heart to forgive me
Michael Jackson,One Day In Your Life,One day in your life You'll remember a place Someone touching your face You'll come back and you'll look around you  One day in your life You'll remember the love you found here You'll remember me somehow Though you don't need me now I will stay in your heart And when things fall apart You'll remember one day   One day in your life When you find that you're always waiting For the love we used to share Just call my name and I'll be there  You'll remember me somehow Though you don't need me now I will stay in your heart And when things fall apart You'll remember one day   One day in your life When you find that you're always lonely For the love we used to share Just call my name and I'll be there
Michael Jackson,Happy,Sadness had been close as my next of kin Then Happy came one day chased my blues away My life began when Happy smiled Sweet like candy to a child Stay here and love me just a while Let Sadness see what Happy does Let Happy be where Sadness was  Happy that's you You made my life brand-new Lost as a little lamb was I 'til you came in My life began when Happy smiled Sweet like candy to a child Stay here and love me just a while Let Sadness see what Happy does Let Happy be where Sadness was ('Til now)  Where have I been? What lifetime was I in? Suspended between time and space Lonely until Happy came smiling up at me Sadness had no choice but to flee I said a prayer so silently Let Sadness see what Happy does Let Happy be where Sadness was 'Til now  Happy yeah yeah Happy oehoe Happy  Happy oh yeah Happy
Michael Jackson,Speechless,Your love is magical that's how I feel But I have not the words here to explain Gone is the grace for expressions of passion But there are worlds and worlds of ways to explain To tell you how I feel  But I am speechless speechless that's how you make me feel Though I'm with you I am far away and nothing is for real  When I'm with you I am lost for words I don't know what to say My head's spinning like a carousel so silently I pray Helpless and hopeless that's how I feel inside Nothing's real but all is possible if God is on my side When I'm with you I'm in the light where I cannot be found It's as though I am standing in the place called Hallowed Ground  Speechless (speechless) speechless (speechless) that's how you make me feel Though I'm with you I am far away and nothing is for real  I'd go anywhere and do anything just to touch your face There's no mountain high I cannot climb I'm humbled in your grace  Speechless speechless that's how you make me feel Though I'm with you I am lost for words and nothing is for real Speechless speechless that's how you make me feel Though I'm with you I am far away and nothing is for real Speechless speechless that's how you make me feel Though I'm with you I am lost for words and nothing is for real Speechless  Your love is magical that's how I feel But in your presence I am lost for words Words like Like I love you
Michael Jackson,Much Too Soon,She was there just sitting at the table Thinking now that things won't be the same And wouldn't you like to go with me? And she answered No to me but I guess I learned my lesson much too soon  I never thought she'd leave me here forever But who knows just what the future brings And wouldn't you like to go with me? And she answered No to me but I guess I learned my lesson much too soon  Take away this never ending sorrow Take this lonely feeling from my soul If only I knew what things bring tomorrow She'd be sitting here beside me And my heart would then be whole  I hope to make a change now for the better Never letting fate control my soul And I'm hoping that my prayers will see The day that she'll come back to me But I guess I learned my lesson much too soon Ooh ooh Yes I guess I learned my lesson much too soon
Michael Jackson,Call On Me,There goes the sunshine Here comes the rain And heartache pain What can I do but wait for you? Darling the days I had were cold Now our separate ways we go It seems you want more Than the love I can give But I can't make you stay And you've got your life to live  But if it gets too rough Call on me  Dreams of golden glare Taking you away from here But if ever things that have to be Turns your dreams around Love and understanding is what you need  If you can't get enough Call on me  I'm so sad you're leaving It's gonna kill me not to be with you But I want you to be happy If heartache's what you want Then I want it too  So goodbye with all my prayers For your happiness in a world elsewhere  Should you arrive and it's not there Call on me call on me  Yes happiness waits for you elsewhere Remember this Should you arrive and it's not there Call on me call on me  Yes happiness waits for you elsewhere Remember this Should you arrive and it's not there Call on me
Michael Jackson,Man In The Mirror,I've been a victim of A selfish kind of love It's time that I realize There are some with no home Not a nickel to loan Could it be really me Pretending that they're not alone?  A willow deeply scarred Somebody's broken heart And a washed-out dream. They follow the pattern of the wind 'Cause they got no place to be.
Michael Jackson,Farewell My Summer Love,Ooh farewell my summer love farewell Girl I won't forget you Farewell my summer love farewell ooh  I found my happiest days When you came to see your grandma in May I bumped into you at the corner store I told you that you sure looked good now Your grandma's house was next to mine We were together most of the time But summer's gotten away from us Time's moving too fast for us Bye-bye don't turn around 'Cause you might see me cry  Farewell my summer love farewell Girl I won't forget you Farewell my summer love farewell ooh yeah  When you return to your hometown And you discuss your trip Will I be the guy that you put down Or someone that you don't forget? No I'll never forget you And maybe next year when you're out of school You'll return but until you do baby Bye-bye don't turn around You might see me cry  Farewell my summer love farewell Girl I won't forget you Farewell my summer love farewell yeah  Ooh farewell farewell Ooh farewell farewell If you remember my name (Drop a line) Drop a line sometime yeah yeah ooh Girl I won't forget you Farewell my summer love farewell Girl I won't forget you  When you return to your hometown And you discuss your trip Will I be the guy that you put down Or someone that you don't forget? No I'll never forget you And maybe next year when you're out of school You'll return but until you do baby Bye-bye don't turn around You might see me cry  Farewell my summer love farewell ooh yeah Farewell my summer love farewell yeah oh yeah Farewell my summer love farewell farewell yeah yeah yeah Farewell my summer love farewell Girl I won't forget you Farewell my summer love farewell
Michael Jackson,Someone Put Your Hand Out,Never try to talk about it It's got to sound good to me inside I have to think about it  I'm so undemanding 'Cause they say love is blind I've lived this life pretending I can bear this hurt deep inside  The truth is that I'm longing A love that's so divine I've searched this whole world wishing She'll be there time after time  Someone put your hand out I'm begging for your love All I do is hand out a heart that needs your love  I've lived my life the lonely A soul that cries of shame With handicapped emotions Save me now from what still remains  I'll be your story hero I'll serenade in rhyme I'm just needing that someone Save me now from the path I'm on...  Someone put your hand out I'm begging for your love 'Cause all I do is hand out a heart that needs your love Someone put your hand out I'm begging for your love All I do is hand out a heart that needs your love  When you say we will dance 'til the light of day It's just like the children running with joy When we pray will you promise me you'll always stay It's because I'm needing that someone  Someone put your hand out I'm begging for your love 'Cause all I do is hand out a heart that needs your love Someone put your hand out I'm begging for your love All I do is hand out Someone put your hand out I'm begging for your love All I do is hand out Love
Michael Jackson,Smile,Smile though your heart is aching Smile even though it's breaking When there are clouds in the sky You'll get by...  If you smile With your fear and sorrow Smile and maybe tomorrow You'll find that life is still worthwhile  If you just...  Light up your face with gladness Hide every trace of sadness Although a tear may be ever so near That's the time you must keep on trying Smile what's the use of crying You'll find that life is still worthwhile If you just...  Smile though your heart is aching Smile even though it's breaking When there are clouds in the sky You'll get by...  If you smile Through your fear and sorrow Smile and maybe tomorrow You'll find that life is still worthwhile If you just smile...  That's the time you must keep on trying Smile what's the use of crying You'll find that life is still worthwhile If you just smile
Michael Jackson,Keep Your Head Up,She's lookin' for a job and to find a place to stay She's workin' two jobs keepin' alive She works in a restaurant night and day She waits her life away She wipes the tears away  She cries inside every time she feels this way And she's dyin' inside each time her baby cries no.
Michael Jackson,Melodie,I woke up yesterday Knowing I was lost in the past somewhere I felt my destiny was a sad parade Going nowhere  When I saw my sweet Melodie Like a song you enchanted me And the sound of your voice Made my heart keep time To the music of the love that filled my mind  Melodie you're a symphony A love song to me You're my only  Melodie you're my everything Make me wanna sing For you only  Doo-doo-oo doo-oo dooo-doo ooo-ooo (I wanna see you love me)  The long and winding road Is much shorter now that you're here with me The questions in my mind Have been answered now that you've told me All the colours are brighter now And the darkness is lighter now In my mind I can hear The band start to play Hello tomorrow Goodbye yesterday  Melodie you're my symphony A love song to me You're my only  Melodie you're my everything Make me wanna sing For you only  Beautiful morning Oh happy day And you know that it's music to my ears Every word that you say  Melodie you're a symphony A love song to me You're my only  Melodie you're my everything Make me wanna sing For you only  Melodie you're a symphony A love song to me You're my only only  Melodie you're my everything Make me wanna sing For you only
Michael Jackson,In Our Small Way,Maybe you and I can't do great things We may not change the world in one day But we still can change some things today In our small way  Empty words are not enough Where there's hurt we'll be a crutch When there's thirst we'll fill each other's cup Because we care we love Enough to share (Enough to share)  Maybe you and I can't do great things (Do great things) We may not change the world in one day But we still can change some things today (Today) In our small way  In despair we'll be the hope (Be the hope) And the prayer that frees the soul (Frees the soul) We'll be there to share each lonely road (Lonely road) Because we love I know (I know) We care enough yeah (We care enough)  Maybe you and I can't do great things (Do great things) We may not change the world in one day But we still can change some things today (Today) In our small way  Just a little time is all it takes (Just a little time is all it takes) What a difference just a smile can make you'll see (We've got) Love is all we need (We've got love yeah)  Maybe you and I can't do great things We may not change the world in one day (But we still) But we still can change some things today In our small way  (La-la-la la-la-la-la-la) Ooh (La-la-la-la la-la-la la-la) Ooh (La-la)  (La-la la-la la-la-la-la-la) (La-la-la-la la-la-la la-la)
Michael Jackson,Girl Don't Take Your Love From Me,(No no no) (No no no) No no (No no no)  (No no no) No no (No no no) (No no no) Ooh  Foolish of me I couldn't see The forest for the trees You've been so true I've been so cruel to you Oh girl please don't leave me  If you stay I'll find a way To erase the past Baby don't leave me Girl don't take your love from me Oh girl  What can I say to make you stay? Baby don't leave me You've been so kind It blows my mind to know Oh girl I really hurt you  Tell me girl it's not too late And you'll give me a chance To make it up to you Don't take your love from me Girl don't take your love  (No no no) (No no no) No no no no no (No no no)  Don't take your love (No no no) (No no no) Ooh (No no no) (Don't take your Don't take your Don't take your love)  Girl if you take your love away from me (No no no) I'm gonna be in misery (No no no) Your love is the strength that I lean upon (Don't take your love from me) How will I make it when it's gone? Of all the little things I wanted to say (No no no) Or really wanted to do (No no no) Girl this time (No no no) Ooh Oh girl I really mean it  So tell me girl it's not too late And you'll give me a chance To make it up to you Don't take your love from me Girl don't take your love  (No no no) (No no no) No no no no no (No no no)  Don't take your love (No no no) (No no no) Don't leave me girl (No no no)  Don't take your love from me (No no no) Baby don't take your love from me (No no no) Ooh don't take your love from me (No no no) Baby don't take your love from me (No no no)  Ooh don't take your love from me (No no no) Baby don't take your love from me (No no no)
Michael Jackson,Ben,Ben the two of us need look no more We both found what we were looking for With a friend to call my own I'll never be alone And you my friend will see You've got a friend in me (You've got a friend in me)   Ben you're always running here and there (Here and there)  You feel you're not wanted anywhere (Anywhere)  If you ever look behind And don't like what you find There's something you should know You've got a place to go (You've got a place to go)   I used to say I and me Now it's us now it's we I used to say I and me Now it's us now it's we  Ben most people would turn you away (Turn you away) I don't listen to a word they say (A word they say) They don't see you as I do I wish they would try to I'm sure they'd think again If they had a friend like Ben  (A friend)  Like Ben (Like Ben)  Like Ben
Michael Jackson,You've Got A Friend,When you're down and troubled And you need some loving care And nothing no nothing is going right Just close your eyes and think of me And soon I'll be there to brighten up Yeah even your darkest night  You just call out my name And you know wherever I am I'll come a-running yeah yeah To see you again  Winter spring summer or fall All you have to do is call And I'll be there yes I will You've got a friend oh yeah You've got a friend You've got a friend oh baby You've got a friend  When the sky above you Grows dark and full of clouds And that old north wind yeah He begins to blow Here's what you do baby You keep your head together together baby And call my name out loud And you'll hear me knocking knocking at your door Oh yes I will yes I will  You just call out my name And you know wherever I am I'll come a-running yeah yeah To see you again Ooh  Winter spring summer or fall All you have to do is call And I'll be there yes I will  Ain't it good to know That you got a friend People can be so cold They'll hurt you yeah and desert you And take your soul if you let them But don't let them no no no don't let them Hmm  Winter spring summer or fall All you have to do is call and I'll be there I'll be there yes I will  Oh You've got a friend yes you do You've got a friend yes you do Right 'til the end right for you Ain't it good to know You've got a friend yes you do You've got a friend yes you do Right 'til the end right for you Ain't it good to know You've got a friend yes you do You've got a friend yes you do Right 'til the end right for you Ain't it good to know You've got a friend yes you do You've got a friend yes you do Right 'til the end right for you
Michael Jackson,Love Is Here And Now You're Gone,Love is here And oh my darling now you're gone Love is here And oh my darling now you're gone  You persuaded me to love you and I did But instead of tenderness I found heartache instead Into your arms I fell so unaware Of the loneliness that was waiting there  You closed the door to your heart girl And you turned the key Locked your love away from me  Love is here And oh my darling now you're gone You made me love you And oh my darling now you're gone  You said loving you would make life beautiful With each passing day But as soon as love came into my heart You turned and you walked just walked away  You stripped me of my dreams You gave me faith then you took my hope Look at me now  Look at me See what loving you has done to me Look at my face See how crying has left its trace After you made me all your own Then you left me all alone You made your words sound so sweet Knowing that your love I couldn't keep  My heart cries out for your touch But baby you're not there And the lonely cry fades in the air  Love is here And oh my darling now you're gone Love is here And oh my darling now you're gone  You made me love you (Love love is here) Oh oh my darling now you're gone (And now you're gone) Talking 'bout love love love love ooh ooh (Love love is here) My darling now you're gone (And now you're gone)  Talking 'bout love love love love ooh ooh (Love love is here) My darling now you're gone (And now you're gone) Talking 'bout love love love love ooh ooh (Love love is here) My baby now you're gone (And now you're gone)
Michael Jackson,Cry,Somebody shakes when the wind blows Somebody's missing a friend hold on Somebody's lacking a hero And they have not a clue When it's all gonna end again  Stories buried and untold Someone is hiding the truth hold on When will this mystery unfold? And will the sun ever shine In the blind man's eyes when he cries?  You can change the world (I can't do it by myself) You can touch the sky (Gonna take somebody's help) You're the chosen one (I'm gonna need some kind of sign) If we all cry at the same time tonight  People laugh when they're feeling sad Someone is takin' a life hold on Respect to believe in your dreams Tell me where were you When your children cried last night?  Faces fill with madness oh Miracles unheard of hold on Faith is found in the winds All we have to do Is to reach for the truth the truth  You can change the world (I can't do it by myself) You can touch the sky (It's gonna take somebody's help) You're the chosen one (I'm gonna need some kind of sign) If we all cry at the same time tonight  And when that flag blows There'll be no more wars (Ooh why?) And when all calls I will answer all your prayers yeah yeah yeah  You can change the world (I can't do it by myself) You can touch the sky oh no (Gonna take somebody's help) You're the chosen one (Come on I need some kind of sign) If we all cry (Cry with me) at the same time tonight  You can change the world (I can't do it by myself alright) You can touch the sky (Gonna take somebody's help) You're the chosen one whoa (I'm gonna need some kind of sign) If we all cry at the same time tonight  You can change the world (Ooh ooh ooh) You can touch the sky (Gonna take somebody's help) You're the chosen one (I'm gonna need some kind of sign) If we all cry at the same time tonight If we all cry at the same time tonight If we all cry at the same time tonight  Change the world
Michael Jackson,Hold My Hand,We're better off being together (Hold my hand) Than being miserable alone Take my hand don't let go baby hold me (Ooh) hold me I can tell that you're tired of being lonely Come to me and let me be your one and only
Michael Jackson,Gone Too Soon,Like a comet Blazing 'cross the evening sky Gone too soon  Like a rainbow Fading in the twinkling of an eye Gone too soon  Shiny and sparkly And splendidly bright Here one day Gone one night  Like the loss of sunlight On a cloudy afternoon Gone too soon  Like a castle Built upon a sandy beach Gone too soon  Like a perfect flower That is just beyond your reach Gone too soon  Born to amuse To inspire to delight Here one day Gone one night  Like a sunset Dying with the rising of the moon Gone too soon  Gone too soon
Michael Jackson,Shoo-Be-Doo-Be-Doo-Da-Day,Your precious sweetheart she's so faithful She's so true oh yeah Her dreams are tumblin' Her world is crumblin' Because of you uh uh One day you'll hurt her just once too much And when you finally lose your tender touch  Shoo-be-doo-be-doo-be-doo-da-day Her feet may wander her heart may stray Shoo-be-doo-be-doo-be-doo-da-day You gonna send your baby straight to me  I'm gonna give her all the lovin' Within my heart oh yeah I'm gonna patch up every single little dream You have torn apart understand me now? And when she tells you she's crying her last tear Heaven knows I'm gonna be somewhere near  Shoo-be-doo-be-doo-be-doo-da-day Her feet may wander her heart may stray Shoo-be-doo-be-doo-be-doo-da-day That's gonna send your baby straight to me  Oh yeah-yeah you better You better listen to me yeah  Heartaches are callin' and tears are fallin' Because of you oh yeah And when you're gone she'll know I'm the one to go to her rescue Maybe you didn't know that man You're gonna leave her one too many times And when you come back that Girl's gonna be mine all mine
One Direction,Hey Angel,Hey angel Do you know the reasons why We look up to the sky? Hey angel Do you look at us and laugh When we hold on to the past? Hey angel  Oh I wish I could be more like you Do you wish you could be more like me? Oh I wish I could be more like you Do you wish you could be more like me?  Hey angel Tell me do you ever try To come to the other side? Hey angel Tell me do you ever cry When we waste away our lives?  Oh I wish I could be more like you Do you wish you could be more like me? Oh I wish I could be more like you Oh I wish I could be more I could be more I could be more  Yeah I see you at the bar at the edge of my bed Backseat of my car in the back of my head I come alive when I hear your voice It's a beautiful sound it's a beautiful noise Yeah I see you at the bar at the edge of my bed Backseat of my car in the back of my head I come alive when I hear your voice It's a beautiful sound it's a beautiful noise  Hey angel Hey angel Do you look up to the sky? Do you look up to the sky?  Oh I wish I could be more like you Do you wish you could be more like me? Oh I wish I could be more like you Do you wish you could be more like me?  Hey angel Hey angel
One Direction,Half A Heart,So your friends been telling me You've been sleeping with my sweater And that you can't stop missing me Bet my friends been telling you I'm not doing much better 'Cause I'm missing half of me  And being here without you Is like I'm waking up to  Only half a blue sky Kind of there but not quite I'm walking 'round with just one shoe I'm half a heart without you  I'm half a man at best With half an arrow in my chest I miss everything we do I'm half a heart without you  Forget all we said that night No it doesn't even matter 'Cause we both got split in two If you could spare an hour or so We'll go for lunch down by the river We can really talk it through  And being here without you Is like I'm waking up to  Only half a blue sky Kind of there but not quite I'm walking 'round with just one shoe I'm half a heart without you  I'm half a man at best With half an arrow in my chest 'Cause I miss everything we do I'm half a heart without you  Half a heart without you I'm half a heart without you  Though I try to get you out of my head The truth is I got lost without you And since then I've been waking up to  Only half a blue sky (Only half a blue sky) Kind of there but not quite I'm walking 'round with just one shoe I'm half a heart without you  I'm half a man at best (Half a man at best) With half an arrow in my chest I miss everything we do I'm half a heart without you  Without you without you Half a heart without you Without you without you I'm half a heart without you
One Direction,Through The Dark,You tell me that you're sad and lost your way You tell me that your tears are here to stay But I know you were only hiding And I just wanna see ya  You tell me that you're hurt and you're in pain And I can see your head is held in shame But I just wanna see you smile again See you smile again  But don't burn out Even if you scream and shout It'll come back to you And I'll be here for you  Oh I would carry you over fire and water for your love And I will hold you closer hope your heart is strong enough When the night is coming down on you We will find a way through the dark  I wish that I could take you to the start I'd never let you fall and break your heart And if you wanna cry or fall apart I'd be there to hold ya  You tell me that you're hurt it's all in vain But I can see your heart can love again And I remember you were laughing So let's just laugh again  But don't burn out even If you scream and shout It'll come back to you Back to you  Oh I would carry you over fire and water for your love And I will hold you closer hope your heart is strong enough When the night is coming down on you We will find a way through the dark  And you don't need you don't need to run And you will see it's easy to be loved I know you wanna be loved  Oh I will carry you over fire and water for your love  Oh I would carry you over fire and water for your love And I will hold you closer hope your heart is strong enough When the night is coming down on you We will find a way through the dark  Oh I would carry you over fire and water for your love And I will hold you closer hope your heart is strong enough When the night is coming down We will find a way through the dark
One Direction,Over Again,Said I'd never leave her Cause her hands fit like my t-shirt Tongue tied over three words cursed Running over thoughts that made my feet hurt Bodies intertwined with her lips Now she's feeling so low Since she went solo Hole in the middle of my heart like a polo And it's no joke to me So can we do it all over again  If you're pretending from the start Like this with a tight grip Then my kiss can mend your broken heart I might miss Everything you said to me And I can lend your broken parts That might fit like this And I will give you all my heart So we can start it all over again  Again we take the same road Two days in the same clothes And I know just what she'll say If I can make all this pain go Can we stop this for a minute You know I can tell that your heart isn't in it or with it And tell me with your mind body and spirit I can make your tears fall down like the showers that are British Whether we're together or apart We can both remove the masks And admit we regret it from the start  If you're pretending from the start Like this with a tight grip Then my kiss can mend your broken heart I might miss Everything you said to me And I can lend your broken parts That might fit like this And I will give you all my heart So we can start it all over again  You'll never know how to make it on your own And you'll never show weakness for letting go I guess it's still hard if the seed's sown But do you really want to be alone?  If you're pretending from the start Like this with a tight grip Then my kiss can mend your broken heart I might miss Everything you said to me And I can lend your broken parts That might fit like this And I will give you all my heart So we can start it all over again  If you're pretending from the start Like this with a tight grip (yeah) Then my kiss can mend your broken heart I might miss Everything you said to me And I can lend your broken parts That might fit like this And I will give you all my heart So we can start it all over again
One Direction,Temporary Fix,Saw your body language and I know how you're feeling You look like the kind of girl that's tired of speaking Standing with somebody but he doesn't know what you like  You caught my attention you were looking at me first All that I can see's you waking up in my t-shirt If you're not hooked on anything right now I can be your vice  All you need to know is  You can call me When you're lonely When you can't sleep I'll be your temporary fix You control me Even if it's just tonight  You can call me When you feel like I'm your good time I'll be your temporary fix You can own me and we'll call this what you like  Let me be your good night  The night is on your lips and I feel like I'm locked in There's a million lights I don't care if they're watching Your body is saying everything I don't have to read your mind  Feel you on my neck while I'm calling a taxi Climbing over me while I climb in the backseat Now we're taking off now we're taking it off tonight  All you need to know is  You can call me When you're lonely When you can't sleep I'll be your temporary fix You control me Even if it's just tonight  You can call me When you feel like I'm your good time I'll be your temporary fix You can own me and we'll call this what you like  Let me be your good night  We can roll in the darkness Let me touch you where your heart is And if you're feeling the weakness Well I told you baby that you can call me I'll be your temporary fix You can call me  You can call me When you're lonely When you can't sleep I'll be your temporary fix You control me Even if it's just tonight  You can call me When you feel like I'm your good time I'll be your temporary fix You can own me and we'll call this what you like Let me be your good night
One Direction,Story Of My Life,Written in these walls are the stories that I can't explain I leave my heart open but it stays right here empty for days She told me in the morning she don't feel the same about us in her bones It seems to me that when I die these words will be written on my stone  And I'll be gone gone tonight The ground beneath my feet is open wide The way that I been holding on too tight With nothing in between  The story of my life I take her home I drive all night To keep her warm And time is frozen (the story of the story of) The story of my life I give her hope I spend her love Until she's broke Inside The story of my life (the story of the story of)  Written on these walls are the colors that I can't change Leave my heart open but it stays right here in its cage I know that in the morning now I'll see us in the light upon a hill Although I am broken my heart is untamed still  And I'll be gone gone tonight The fire beneath my feet is burning bright The way that I've been holding on so tight With nothing in between  The story of my life I take her home I drive all night To keep her warm And time is frozen (the story of the story of) The story of my life I give her hope I spend her love Until she's broke Inside The story of my life (the story of the story of)  And I been waiting for this time to come around But baby running after you is like chasing the clouds  The story of my life I take her home I drive all night To keep her warm And time is frozen The story of my life I give her hope (give her hope) I spend her love Until she's broke (until she's broke inside) Inside The story of my life (the story of the story of)  The story of my life The story of my life (the story of the story of) The story of my life
